Date,Year,Month,DateFraction,SmoothedSSN,Definitive,Extra1,Extra2
1865-01-01,1865,1,1865.042,74.3,10.5,31,1
1865-02-01,1865,2,1865.123,70.7,10.2,28,1
1865-03-01,1865,3,1865.204,68.8,10.1,31,1
1865-04-01,1865,4,1865.288,66.9,9.9,30,1
1865-05-01,1865,5,1865.371,63.0,9.6,31,1
1865-06-01,1865,6,1865.455,59.1,9.3,30,1
1865-07-01,1865,7,1865.538,56.5,9.1,31,1
1865-08-01,1865,8,1865.623,55.1,9.0,31,1
1865-09-01,1865,9,1865.707,53.8,8.9,30,1
1865-10-01,1865,10,1865.79,51.7,8.7,31,1
1865-11-01,1865,11,1865.874,49.1,8.5,30,1
1865-12-01,1865,12,1865.958,46.0,8.2,31,1
1866-01-01,1866,1,1866.042,43.3,7.9,31,1
